Name	Actb	Ahcy	Aqp3	Atp12a	Bmp4	Cdx2	Creb312	Cebpa	Dab2	DppaI	Eomes	Esrrb	Fgf4	Fgfr2	Fn1	Gapdh	Gata3	Gata4	Gata6	Grhl1	Grhl2	Hand1	Hnf4a	Id2	Klf2	Klf4	Klf5	Krt8	Lcp1	Mbnl3	Msc	Msx2	Nanog	Pdgfa	Pdgfra	Pecam1	Pou5f1	Runx1	Sox2	Sall4	Sox17	Snail	Sox13	Tcfap2a	Tcfap2c	Tcf23	Utf1	Tspan8
16C	-0.550599	1.123329	1.018447	-0.819575	-0.452057	0.363674	-0.803035	-1.036343	0.608259	-0.984026	0.105275	1.080386	-0.924029	0.679808	0.532726	-0.961816	0.536408	0.433608	1.016878	0.288931	-0.740351	0.606921	-0.652778	-1.232623	0.698928	0.982085	1.223530	-0.023128	-0.381637	-1.132062	1.268011	0.406866	-0.098696	0.919389	-0.119147	0.155667	1.132300	0.931425	-0.087071	0.825335	-2.835571	-0.290162	-1.879743	-1.241707	0.660813	0.146540	1.124162	0.203668
16C	0.387155	-0.087986	0.613174	-1.090075	-0.742550	0.092637	-1.044643	1.162615	0.512694	-1.158394	-1.061178	0.357178	0.546465	0.243606	-0.429748	-1.489082	0.610871	0.272099	0.684054	0.377856	0.200777	0.337300	0.743383	-1.413282	0.845343	0.955884	1.206469	-0.315033	-0.699773	-1.366677	1.171967	-1.370252	0.398076	1.168758	0.257926	-0.030675	1.208208	0.527208	0.202568	0.782167	-0.174640	0.211996	0.721987	-1.490126	0.709390	-1.417269	0.666485	-0.222371
16C	0.532396	0.329449	1.023749	-0.934794	-0.575791	0.460931	-0.905947	0.615231	0.440560	-1.058297	-0.274837	0.408008	0.146683	0.457853	-1.265811	-1.498055	0.944772	-0.132569	0.977263	0.903028	-1.195165	0.063507	-0.772356	-0.362424	1.160863	1.106713	1.492239	-0.727462	-0.820926	-0.626345	0.603531	0.688779	0.613938	0.849206	-1.001780	0.581768	1.199809	-0.002761	-1.245217	0.848743	-0.009383	0.077897	0.417738	-1.347520	0.908820	0.174220	0.974472	-0.835810
16C	-0.416079	0.223447	0.815694	-1.020888	-0.668249	0.237241	-0.982846	1.189142	0.692206	-1.113795	-0.112870	0.966259	0.325050	0.663138	-1.347438	-1.292491	0.575204	-0.041169	1.194241	-0.050865	-0.065211	0.528465	-0.861707	-1.367074	0.919093	1.157444	0.900980	-1.307349	0.080411	-0.049291	0.697514	-1.296155	0.140727	0.728871	-0.890116	0.639886	1.233406	0.776018	-0.160644	0.311189	0.004287	0.568063	0.008186	-1.426587	0.560543	-0.069729	0.786097	-0.174742
16C	-0.068432	0.399743	0.771255	-0.784491	-0.414379	0.556006	-0.771698	0.872143	0.604496	-0.961410	-1.530466	1.035761	0.425919	0.502646	-1.123306	-1.158775	0.196170	0.367329	0.824012	0.038675	0.130943	0.936357	-0.616366	-0.692136	0.945806	0.983781	1.351618	-1.659784	0.074317	0.113004	-0.999120	-0.619205	0.476193	0.832777	0.072982	0.377087	1.144115	0.329618	-1.130011	0.946485	0.457516	0.277349	-1.842543	0.642246	1.028605	-1.104605	0.532259	-0.239292
16C	0.069834	-0.586746	1.440628	-0.875132	-0.511719	0.690725	-0.852657	1.255718	0.675728	-1.019838	0.284226	0.828031	-0.266747	0.510042	-0.493191	-1.462647	0.644439	-0.005124	1.156093	0.109130	0.035202	0.167352	-0.710436	-0.602695	1.051145	1.074034	1.160575	-0.613117	-1.668183	-1.180248	0.631279	-1.140054	0.587034	0.882268	-0.224765	0.451895	0.821515	-1.637030	-0.239190	0.244950	-0.027257	0.274395	0.834154	-1.292728	1.026676	0.745323	0.336094	-0.238988
16C	-0.014267	0.779900	0.853157	-1.164486	-0.822461	0.543434	-1.111106	-1.338951	0.927976	0.012760	-0.661630	0.536771	0.112746	-0.286554	-0.234683	-2.251485	0.310829	0.180049	0.890551	0.579440	0.481284	0.458619	-1.010738	-0.996074	0.786382	0.990447	0.983898	-0.778476	-0.711613	-1.431216	0.759550	0.717371	1.423072	0.475419	-1.183102	0.799615	1.052494	0.109708	-0.281885	0.236964	-0.581756	0.460200	1.144819	-1.558462	0.521824	0.599769	0.724574	-0.321607
16C	0.037986	0.077381	0.572507	-1.066910	-0.717672	0.607887	-1.023952	-1.253342	0.465725	-0.589721	0.760695	0.359947	-0.106071	0.778119	-1.391072	-1.127608	1.076301	0.167787	1.030709	-0.135851	0.525569	0.705423	-0.909470	-0.441617	0.766295	0.875139	1.066667	-1.867460	-0.969581	-1.346584	0.911731	0.896775	0.677991	0.449794	-0.125585	0.531911	1.051792	0.672522	0.606019	-0.221995	0.200552	-0.140952	0.708785	-1.468851	0.566714	0.390920	0.157413	-0.061098
16C	-0.288438	0.985017	1.054543	0.759106	-0.718611	1.363694	-1.024733	0.926833	0.757796	-0.081003	0.396468	1.020541	-0.217588	0.375744	-1.051430	-0.560313	0.786225	0.013189	0.956936	0.371391	0.252320	-1.518209	-0.910378	0.422476	0.359984	0.771037	0.861250	0.144432	-0.195967	-1.347343	-1.251585	0.766980	0.402100	0.557698	-1.106764	0.390766	0.657357	0.498325	0.021074	0.418630	-1.320767	0.481591	-2.142921	-1.469654	0.640760	-0.088865	0.071062	-0.297932
16C	-0.771194	0.742731	0.969679	0.649084	-0.596302	0.404119	-0.923006	-1.154187	0.697390	-1.070609	-0.244957	0.739500	0.426986	-0.048903	-1.283919	-1.277535	0.336942	0.290742	0.778510	-1.504648	0.249730	1.095120	-0.792177	-0.282977	0.804904	0.901621	0.227074	0.214602	-0.326565	-1.248561	0.847403	0.138252	1.310174	0.357822	-1.016857	0.580797	0.693639	-1.714867	-0.182212	0.520763	0.324552	0.763271	1.104481	-1.365060	0.622980	0.382684	0.384742	-0.563560
16C	-0.233935	1.388008	0.873981	-0.955718	0.080447	-0.916737	-0.924636	0.186994	0.205509	-1.071785	0.624410	-0.001534	0.072112	-0.090071	-0.228015	-1.756470	-0.115384	-0.211079	1.313224	-1.506404	-1.005604	1.022940	0.245106	-1.323549	0.761626	0.775877	1.161597	-0.847823	-1.675444	-1.250143	-0.255446	-1.226360	1.639620	0.434705	0.812018	0.919180	1.216008	-0.546514	1.303831	0.222569	0.670002	0.781256	0.095225	-1.366736	1.160237	0.710754	0.382458	-0.129833
16C	-0.127172	0.502115	1.061181	-1.004085	-0.650204	0.204883	-0.967837	0.853330	0.562335	-0.337087	-0.325692	0.838123	0.701891	0.057628	0.186782	-1.004012	0.331135	0.182494	0.839064	-0.568954	-0.145073	0.931120	-0.844268	-1.040749	0.615098	0.616979	0.199371	0.338875	-1.254250	-1.292094	-0.658103	-1.278159	1.703195	0.798276	-0.510045	0.750106	0.779732	-0.886385	-1.298327	0.291461	0.451486	0.722105	0.334607	-0.826057	0.545195	-0.229924	0.845961	-0.061614
16C	0.126100	0.485753	0.704203	0.790332	-0.341802	0.844589	-0.711335	-0.946269	0.883226	-0.180158	0.462977	0.702258	0.322688	0.599283	-1.059231	-1.823108	0.682694	-1.125021	0.969484	-1.276662	0.182195	0.274355	-0.546228	0.329592	0.761443	0.685013	0.890423	-1.610088	-0.073255	-1.043016	1.449216	-0.970604	0.974735	0.877274	-0.829780	-1.115609	1.209150	0.608871	-1.078210	0.541030	0.271396	-0.042447	0.759499	0.512341	1.175553	-1.035458	0.684437	0.072790
16C	0.048613	0.626192	1.278732	0.438894	-0.989492	0.700133	-1.250028	0.611848	1.013978	0.004058	0.158104	1.051022	0.313187	0.003483	-0.123746	-1.760199	0.753798	-0.279545	1.081558	0.301682	0.452217	0.478825	-1.172157	-0.111000	0.663419	0.558780	-0.050753	-0.334560	-0.326320	-1.566117	0.596180	-1.362935	0.878906	0.565163	-1.305882	0.851124	0.531885	0.400734	0.020878	0.420238	-1.125902	0.540584	-2.410369	-1.701301	0.286514	0.820074	0.753958	-0.813993
16C	-0.221780	0.475461	0.842261	0.652744	-0.319988	0.057710	-0.693192	-0.928448	0.920557	-0.349103	-1.442420	1.118066	0.495857	0.679705	-1.039973	-1.113985	0.694888	0.355507	1.256190	-1.257121	0.116327	-1.238401	-0.525147	-0.639008	0.713849	1.088030	1.021826	-0.415196	-1.511037	-1.025398	-0.901585	-0.948850	1.277677	0.495190	-0.813745	0.069369	0.854520	0.492183	-0.013136	0.544152	-0.207829	0.714787	0.897650	-0.029631	0.884756	0.962945	0.394151	-0.162477
16C	0.282738	0.709227	0.995185	0.118196	-1.124462	0.622846	-1.362285	0.558846	0.702160	0.048610	-0.649431	-0.658203	0.110944	-0.288872	-0.062430	-0.720855	0.717620	0.030798	0.537800	0.195414	0.467565	0.895272	-1.302593	0.355636	0.874339	0.550646	-0.119747	0.168211	-0.226241	-1.675125	0.109706	0.647479	1.272960	0.876748	-1.405096	0.278570	0.686472	-0.903402	-1.636823	0.327149	-0.837513	0.101723	0.502565	0.257839	0.267035	0.139021	0.562598	-0.794946
16C	-0.261296	0.667871	0.797807	-1.203219	-0.078446	-0.711026	-1.145702	0.054051	-0.095465	-0.979988	0.467954	1.032870	0.301003	0.742503	-0.337342	-1.852139	-0.394071	0.162075	1.224262	-0.451294	-0.357607	1.117346	0.760392	-1.488847	0.875967	0.878111	1.206388	-1.967694	-0.407677	-1.464811	-0.136908	-1.491425	1.340085	0.234792	0.038027	0.897548	0.827778	-1.961270	1.210315	0.214795	-0.245490	1.243379	0.304247	0.315718	0.234521	0.184308	0.296340	-0.065832
32C	0.077452	-0.087516	0.180746	0.416570	-0.513257	0.978485	-0.853937	0.391122	0.684219	1.213296	0.977818	-0.578185	-0.971784	0.577277	-1.210602	-0.087006	0.843364	-1.215142	0.054867	0.531378	-0.046313	0.040241	-0.711923	1.222354	-0.819130	-1.033237	0.282819	1.060549	1.372499	0.878043	-1.101292	0.295640	0.224110	0.483189	-0.955813	-1.255429	-0.276141	0.482924	-1.200584	-0.456178	-0.787111	0.079931	0.487781	1.724250	-0.650823	-1.198811	-0.493251	0.570920
32C	0.521037	2.022347	-2.932291	-1.332107	1.940567	-3.670478	0.424937	-1.486013	-1.287255	-1.314411	0.134067	0.585951	0.905817	-2.462657	1.192340	-0.200074	-1.161107	-0.041207	0.653934	0.152376	-0.777985	-0.379679	2.056223	-0.615441	0.711475	0.864990	-0.348729	0.000079	-0.618149	-1.576600	0.014211	-1.629459	1.505829	-0.651683	1.569058	1.179123	0.837233	-0.493865	1.725997	-0.386001	0.298684	0.753583	0.055875	0.201971	-0.602823	0.657322	1.449006	-0.201577
32C	0.135849	0.024748	0.174349	1.414143	-0.357235	0.706858	-0.724171	0.572239	0.804677	1.141153	0.870832	-1.262797	-0.850041	0.029042	-1.072856	-0.225114	0.940331	-1.133133	-0.233538	0.893624	0.480670	0.277887	-0.561143	1.142449	-0.360431	-2.439670	0.810943	1.188471	1.248768	0.833100	-0.005540	1.071625	-0.629963	0.540857	-0.841125	-1.128195	-0.421316	0.881734	-1.089226	-0.935719	-0.202203	-1.180065	0.573563	1.233136	-0.249462	-1.050162	-1.481745	0.759060
32C	-0.474405	-0.032486	0.222186	1.747903	-0.383768	0.747124	-0.746239	0.893180	0.770619	1.205065	1.021663	-1.287596	-0.870745	0.418400	-1.096281	-0.391610	0.738181	-1.147080	-0.404605	0.802324	0.562878	-1.283170	0.260316	1.166599	-1.439921	-2.463408	0.707088	0.989893	1.318544	1.161345	1.470539	1.281349	-0.143212	0.842108	-0.860628	-1.149832	-0.437978	-0.157683	0.079583	-0.919338	-0.476519	-1.198537	0.214637	1.299356	-0.511280	-1.075441	-1.505746	0.929613
32C	0.216383	1.359699	-0.193088	-0.755449	2.118475	-0.854957	0.875709	0.646851	-2.102646	-0.942689	0.210570	0.428331	1.432322	-3.120083	1.697785	0.382702	-0.433755	-1.146776	0.666663	-1.313738	0.373189	0.139149	0.686980	-1.189795	1.022324	0.671245	-0.011535	-0.222677	0.715404	-1.076442	1.098746	-1.011878	1.590030	-1.640668	1.239018	0.828619	0.962496	-1.518750	1.726810	0.036063	-0.829602	-1.198134	-1.811749	0.712295	0.225586	0.223856	1.267486	-1.571411
32C	0.344368	0.855322	-0.293976	-1.254727	1.632680	-0.697836	1.414792	-1.418124	-0.335842	-0.096365	-0.167480	0.833365	-1.288671	-0.877707	1.534193	0.272986	-0.825685	0.212309	0.778049	0.186576	-0.393442	-1.659130	1.245583	-1.523248	0.279813	0.837705	-0.356365	0.258463	0.497230	-1.509485	0.286864	-1.546588	0.733505	-1.410211	1.851608	0.674537	0.769126	0.336365	1.619839	-0.427700	1.035722	0.562852	-2.341137	-1.641337	-0.734722	1.124806	0.993417	-0.769632
32C	0.816872	-0.026255	0.245976	0.963506	-0.642728	0.669700	0.297168	0.393508	0.763903	1.127971	0.685032	0.196454	-1.072809	0.294516	-1.324907	-0.205629	0.591234	-1.283195	0.156216	0.209994	-0.054396	-1.464944	-0.837044	1.284755	-0.520469	-0.474543	-0.512371	1.166685	1.444557	0.876814	0.948714	0.371573	0.116501	0.150342	-1.050984	-1.361012	-0.184102	-0.278200	-1.292992	-0.618261	0.330510	-1.378820	0.467679	0.975896	-0.318978	-0.052037	-0.487978	0.875744
32C	0.088493	1.613843	-1.182414	-1.036608	1.249105	-0.495202	1.893652	-1.226757	-0.695292	-1.123928	-1.783017	0.260402	0.239385	-0.748868	1.231792	0.649610	-0.517845	0.036450	0.523843	0.218233	-0.650794	-1.494707	0.987469	-1.377573	0.803750	0.950844	-0.387105	0.252076	0.432128	-0.807961	-1.278891	0.317088	1.322697	-0.039696	1.306607	1.270353	0.857432	-0.718590	1.265591	0.121551	-1.612463	1.105999	0.095736	-1.441023	-0.349644	0.591511	1.330202	-1.806734
32C	0.263303	1.647766	-0.455427	-1.463674	1.944572	-1.259593	1.476871	-1.601444	-1.306086	-0.075472	0.364564	0.208231	1.675360	-4.103085	1.134247	0.383796	-1.448002	-0.185878	-0.562564	0.092411	-0.688668	0.354200	2.104566	-1.662797	0.861235	0.760382	-0.379363	0.265158	0.235604	-1.690713	-0.493229	0.205556	1.489500	-1.500214	0.356955	1.195001	0.707580	-2.218671	1.525128	-1.003790	-0.074625	0.845224	0.754439	0.056375	-0.778631	0.264671	1.512141	-2.164178
32C	-0.125088	0.765491	-1.500145	-1.042583	0.863535	-0.053200	2.080021	-0.517767	-0.579017	-0.210600	-1.789002	0.366305	-1.110902	1.061069	0.769925	0.459663	-0.238627	1.196168	0.564972	-0.893434	-5.230510	0.290201	0.495246	-1.381563	-1.656688	-1.181350	0.040034	0.295963	0.108975	-1.325485	1.384624	0.910387	-0.052961	-0.126652	1.853358	1.037691	0.500603	1.234061	0.356368	0.292444	1.920744	1.118693	0.347279	-1.446510	-0.579297	0.934804	0.668801	-1.811735
32C	0.282763	0.302102	0.451025	1.332614	-0.425173	0.682980	-0.780676	0.230795	0.578391	1.192514	0.703339	-0.063080	-0.903053	0.357199	-1.132836	-0.003233	0.723784	-1.168843	0.177392	0.033754	0.343220	-1.312234	-0.626798	1.221146	-0.173190	-0.387666	0.596850	1.237407	1.433997	0.927415	-1.002684	1.033912	0.244257	0.714432	-0.891065	-1.183598	-0.820091	0.264309	0.005170	-0.875756	0.050191	-1.227362	0.141157	0.618591	-0.707260	-1.114890	-1.543200	0.783059
32C	0.138462	-0.241963	-0.074656	1.032373	-0.672035	0.598582	-0.985995	0.715670	0.482614	1.059604	0.809680	-1.557026	-1.095677	0.887042	-1.350781	-0.405412	0.742013	-1.298599	0.285813	0.415939	0.013194	-0.168907	-0.865366	0.936526	-0.324469	0.009692	0.662857	1.025054	1.328533	0.854385	0.388439	0.928096	0.145225	0.544367	-1.072527	-1.384911	-0.551569	0.324751	-0.259458	-0.750475	-0.628092	-1.399223	0.705961	1.536661	-0.614707	-1.350086	-0.033782	0.616363
32C	0.326600	1.050380	-0.235268	-0.994014	1.542045	-0.563372	1.933912	-1.189388	-0.208203	0.489493	-0.439603	0.420910	-1.070203	0.827942	1.079121	0.432462	-0.100193	0.797461	1.053707	0.067577	-0.388991	-0.283411	-0.833817	-1.349126	-1.619953	-0.693004	0.519600	-0.387157	0.075280	-1.283359	-1.231626	-1.267374	-0.087678	-0.078641	1.834815	1.355007	0.728930	1.176021	0.900787	-0.344445	0.626289	0.567976	-2.064702	-1.401907	-0.922308	0.988572	1.291166	-0.722400
32C	0.513961	-0.120870	0.006447	1.366524	-0.883794	1.028041	0.460654	0.686144	0.657033	1.273697	0.466299	-1.754947	-1.260910	0.691117	-0.192184	0.632228	0.501930	-1.409904	-0.077590	0.298954	-0.292117	-1.634156	-1.070011	0.932551	-1.175012	-0.628292	0.290946	1.159650	1.098481	0.716453	0.585194	0.676954	-0.061018	0.340806	0.149208	-1.557599	-0.647700	0.280217	-0.637383	-0.725305	-0.140336	-1.546646	0.107434	1.354642	-0.840467	-0.078733	0.372984	0.962075
32C	0.160888	1.395432	-0.260230	-1.157925	1.895391	-3.427668	1.045412	-1.333195	-0.475139	-1.202131	-0.006286	0.459295	0.426098	-0.775893	1.584911	0.501289	-0.791624	-0.780613	1.067940	0.010140	-0.142777	-0.272834	1.623352	-1.458597	0.740234	0.386464	-0.607771	0.114372	0.669705	-1.425526	1.088914	0.391787	1.275809	-0.815269	1.162152	1.291719	0.260818	-1.916508	1.371651	-0.187211	0.702478	0.937477	-2.238498	-1.552437	-0.597319	1.241158	1.248456	-1.460768
32C	0.967630	0.861523	0.195467	-1.646012	1.674838	-0.817401	1.192112	-0.929230	-0.443586	-0.280062	-0.110511	0.425397	0.526967	-0.579332	1.425168	0.512222	-1.312276	-1.649475	0.812991	-2.170490	-0.047978	-0.054929	1.892637	-0.864438	0.139788	0.557769	-0.603196	-0.001984	0.781301	-1.848862	0.935842	-1.965641	0.766659	-0.506290	1.337006	0.818364	0.045915	-0.846432	1.190155	-0.963944	1.005299	0.767295	0.620671	-2.000681	-0.240920	0.890280	1.415436	-0.703864
32C	0.538200	1.095912	-1.588866	-1.334378	1.661210	-0.298308	1.765611	-1.488006	-0.454753	-0.283562	-0.204613	0.727581	-1.355416	0.495323	0.523897	1.046737	-1.457277	0.693370	1.021861	-0.307931	-0.009997	-0.044112	0.252309	-0.913730	-0.500966	0.212825	-0.201648	0.417870	-0.541418	-1.578570	0.848008	-1.631892	0.084335	-2.179585	1.779760	1.047954	0.054179	0.445917	1.015079	0.183153	1.958839	1.250580	0.665780	-1.714486	-0.515369	1.190422	0.623222	-2.055960
32C	0.712660	1.184503	0.019195	-1.096319	1.379906	-0.108585	-1.050220	-1.279144	-0.940752	-0.369751	-0.000821	0.865933	1.738772	-2.164773	1.694835	0.963992	-1.081179	-0.198696	0.012770	0.323918	-0.919338	-1.539718	1.341462	-1.417451	0.952640	0.939443	-0.471526	0.578794	0.907981	-1.372092	0.086584	-0.270707	1.389698	-0.192153	0.277507	1.033978	0.151387	-1.855623	1.818198	-0.354143	-0.833760	-0.047076	0.550835	-1.495860	-0.556756	-0.126779	1.372394	-0.741999
32C	-0.093824	0.924990	-0.332372	-0.889373	-0.527013	-1.359950	1.010203	-1.097580	-0.624681	0.057207	-1.635528	0.942733	-0.982517	-0.427378	0.862980	0.858332	-0.483429	0.086287	1.100487	-1.442577	-0.318108	-1.383719	1.146611	0.041574	0.036222	0.746135	0.397509	0.632396	0.265385	-1.192600	1.029755	0.379648	0.097101	-0.401313	2.007333	1.691310	0.362190	-1.651104	1.474986	-0.626674	0.875583	0.806073	-1.953750	-1.305807	0.712775	0.697876	1.206849	-1.683502
32C	-0.065389	1.215269	-0.976839	-1.041590	1.313657	-0.359794	1.986260	-1.231128	-0.710296	0.000653	-0.404790	0.438643	-1.110070	0.603128	1.051557	0.609436	-0.480872	0.815535	0.616253	-1.589016	-1.779658	-1.498463	1.061423	-1.380900	-0.107841	-0.066309	0.191927	0.276019	0.152486	-1.324624	0.874158	-1.318326	0.875479	-1.133307	1.961293	1.044988	0.354019	-0.024149	1.161750	0.550850	0.840849	1.170263	-2.115147	-1.445598	-0.709507	1.569636	1.104280	-1.215721
32C	0.359784	1.680200	-0.730799	-0.952262	1.914193	-0.262774	0.726078	-1.152756	-1.123142	-1.069557	-0.589090	1.003764	-1.035216	-1.626976	1.509689	1.074316	-1.170670	-1.257872	0.872549	-1.503079	-0.903005	0.318795	1.698676	-1.321241	0.766554	-0.291198	-0.122402	0.376940	0.145835	-1.247146	0.849489	1.004269	0.881831	-1.181946	1.951816	1.115960	0.362777	-1.713256	1.647925	-0.537741	0.410961	0.694638	-0.072308	-1.363563	-0.248431	1.658013	1.563323	-1.736139
32C	0.523565	0.140470	0.610101	0.874833	-0.942363	0.541580	0.145151	0.225798	0.551293	1.238714	-0.114433	-1.809689	-1.306610	-0.207860	-0.172415	0.777960	0.802917	-1.028368	0.194698	0.623821	0.174856	-1.675268	1.137178	1.171470	-0.150440	-0.990299	0.290769	1.622312	0.669159	0.264573	0.633031	0.975635	0.866285	0.439802	0.224805	-1.605361	-0.641525	-0.177044	-0.812799	-1.236490	-0.954246	-0.271204	0.477206	0.926476	-1.304376	-1.607640	-1.438787	0.652394
32C	0.516383	0.305611	0.369233	1.159674	-0.734418	0.127948	-1.037879	0.771406	0.714621	0.899551	-0.852758	-1.615332	-1.144353	-0.241392	0.224517	1.220560	0.797658	-1.331389	-0.036404	0.763063	-0.170529	-1.529304	-0.925653	1.027834	-0.495767	-0.046089	0.883544	1.353720	0.794183	-1.360109	0.441248	1.640422	0.428671	0.370146	-0.360211	-0.167933	-0.598497	0.188970	-0.105339	-0.406966	-0.111640	-0.069902	-0.043207	0.939162	-0.705623	-1.409521	0.128808	0.468889
32C	0.465911	0.556242	0.395864	1.139753	-0.489775	0.959834	-0.834406	-1.067158	0.843299	0.272784	0.567333	-1.386675	-0.069457	0.311517	-0.031574	0.850689	0.958975	-0.543963	-0.406438	0.423136	0.657685	0.237726	-0.689229	1.108168	-0.908270	-0.293836	0.985572	1.245398	0.771405	-1.162525	0.047372	1.326884	0.686369	0.586491	-0.938552	-1.236280	-0.709447	-0.159134	-1.183824	-0.607770	-0.396877	-1.272337	0.500335	1.385157	0.004796	-1.176438	0.476015	0.146328
32C	1.053714	0.943848	0.547311	-1.581063	0.639293	-1.114539	0.439674	0.708796	-0.819237	-1.474891	0.172520	0.303927	1.155289	-0.117463	0.466319	1.083150	-0.605476	-0.132960	0.624782	0.000651	-0.630598	0.607158	1.845452	-0.580005	-0.063350	0.058591	-0.588751	0.386187	0.169358	-1.287603	0.956780	-1.896082	1.183031	0.710375	1.325597	0.180609	-0.264041	-2.334684	1.364974	-0.308302	-1.096564	0.521477	0.867289	-1.941034	-0.636792	0.890683	0.835404	-2.262429
32C	1.428241	1.546283	-0.211743	-0.857883	-0.493196	-1.121256	0.839194	-1.069953	0.062264	-1.008719	-0.037835	-0.360505	0.107531	-2.123526	0.766437	1.876505	-0.326845	-1.204597	-1.161006	-1.412283	0.077967	0.154063	2.090796	-0.650824	-0.000792	-0.010586	0.982025	0.969789	0.121696	-0.799425	1.272780	0.979715	0.950925	0.866571	1.050772	0.831707	0.104322	-1.619984	1.628726	-0.317119	-0.190244	1.181708	0.270811	-1.276888	0.213879	-1.179698	1.139627	-1.365633
32C	0.413826	0.662041	-0.602145	1.414006	-0.394205	1.134984	-0.754919	0.634000	0.724269	0.659373	0.045986	-1.297350	-0.878888	-0.624400	-0.091929	1.145867	0.870303	0.130722	0.319722	-0.315196	0.918408	-0.500339	-0.596870	0.662464	-0.349940	-0.751968	0.272098	1.294282	1.070775	-0.985994	0.616284	1.226038	0.265379	1.620639	-0.868300	-1.158343	-0.208080	-1.528887	-0.038151	-0.510223	-0.087438	-1.205802	0.782953	1.625557	-0.041360	-1.085384	-1.515186	-0.104238
32C	1.683645	0.642020	0.350182	0.428786	-0.114544	0.184714	-0.158933	-0.108637	0.483870	0.567315	-0.123800	-0.994295	-0.111025	-0.076190	-0.484667	1.651269	0.840779	-1.717960	0.494604	0.089130	0.446352	-0.271146	0.879783	0.926438	-0.182724	0.047059	0.141101	1.436497	0.173813	-1.370776	-0.721546	0.794372	1.168674	1.343345	-0.315344	-0.017719	-0.210586	-1.558723	0.776848	-1.081407	-1.002261	-0.570369	0.253838	0.282195	-0.293773	-0.738234	0.342874	-1.782473
32C	0.193971	1.569629	0.038712	-0.784015	0.724711	-0.615856	0.739011	-1.005144	-2.129480	-0.961103	-0.382573	0.535463	-0.011523	0.649275	0.890792	1.236597	-0.393958	-1.162901	0.430403	-1.341220	0.302255	-1.304298	1.652003	-1.208874	0.508802	0.297057	0.087129	0.366090	0.443461	-1.101219	-0.998592	0.611420	1.481556	-0.577985	1.668445	0.870710	-0.035566	-1.546981	1.402356	-0.333139	1.370088	1.201812	0.229149	-1.209050	-0.416294	1.365407	1.046820	-1.595321
32C	-0.317337	0.456643	0.536280	1.731220	-0.521366	0.349004	-0.860681	-1.092967	0.791580	0.664395	-1.437152	-0.871185	-0.043872	-0.007562	0.146957	0.810284	1.068122	-1.219404	-0.041631	-1.437519	0.136167	0.199375	-0.719759	1.127596	-0.292616	-0.187904	0.956845	1.385629	0.391207	0.626107	0.391346	1.431039	1.163414	0.502205	-0.961773	-1.262042	-0.452138	0.891134	-1.206371	-1.558647	-0.607515	0.070076	-0.680881	1.003493	0.101897	-1.206537	-0.213203	0.539448
