NODE2391X	GENE17188X	GENE11889X	0.993928	5
NODE2392X	GENE18291X	GENE5328X	0.993928	2
NODE2393X	GENE18088X	GENE13696X	0.993928	2
NODE2394X	GENE24771X	GENE3631X	0.993927	51
NODE2395X	GENE23992X	GENE8259X	0.993927	2
NODE2396X	NODE903X	GENE1680X	0.993925	51
NODE2397X	GENE18872X	GENE13715X	0.993925	2
NODE2398X	GENE25009X	GENE26173X	0.993924	53
NODE2399X	GENE18195X	GENE9035X	0.993924	2
NODE2400X	GENE7709X	GENE4014X	0.993924	53
NODE2401X	GENE23939X	GENE16314X	0.993923	2
NODE2402X	GENE6940X	GENE2064X	0.993917	2
NODE2403X	GENE18603X	GENE16341X	0.993916	5
NODE2404X	GENE18264X	GENE15458X	0.993915	31
NODE2405X	GENE8826X	NODE1388X	0.993913	53
NODE2406X	GENE16753X	GENE4426X	0.993913	53
NODE2407X	GENE15048X	GENE6967X	0.993912	2
NODE2408X	GENE15674X	GENE10035X	0.993912	2
NODE2409X	GENE18361X	GENE2098X	0.993912	4
NODE2410X	GENE8463X	GENE6790X	0.993910	16
NODE2411X	GENE5163X	GENE2751X	0.993910	53
NODE2412X	GENE17481X	GENE13893X	0.993909	53
NODE2413X	GENE23646X	GENE17502X	0.993908	39
NODE2414X	GENE18411X	GENE668X	0.993906	2
NODE2415X	GENE9800X	GENE3302X	0.993905	2
NODE2416X	GENE10918X	NODE1915X	0.993903	53
NODE2417X	GENE15538X	NODE1584X	0.993902	2
NODE2418X	GENE24185X	GENE3510X	0.993899	53
NODE2419X	GENE22839X	GENE14359X	0.993899	2
NODE2420X	GENE7201X	GENE2079X	0.993896	2
NODE2421X	GENE8847X	NODE762X	0.993896	4
NODE2422X	NODE139X	NODE277X	0.993896	5
NODE2423X	GENE18885X	GENE1781X	0.993894	53
NODE2424X	GENE8767X	GENE25827X	0.993894	17
NODE2425X	GENE23104X	GENE4339X	0.993894	53
NODE2426X	GENE14172X	GENE2380X	0.993892	2
NODE2427X	GENE21500X	GENE12882X	0.993892	53
NODE2428X	GENE23306X	GENE20847X	0.993890	5
NODE2429X	GENE20568X	GENE25289X	0.993889	5
NODE2430X	GENE3536X	GENE1814X	0.993888	5
NODE2431X	GENE13785X	GENE9468X	0.993886	2
NODE2432X	GENE11655X	GENE2648X	0.993881	2
NODE2433X	GENE26206X	GENE8578X	0.993880	2
NODE2434X	GENE5767X	GENE1603X	0.993880	2
NODE2435X	GENE25514X	GENE13868X	0.993879	53
NODE2436X	GENE14099X	GENE4383X	0.993879	2
NODE2437X	GENE9288X	GENE6468X	0.993879	2
NODE2438X	NODE452X	GENE15899X	0.993876	2
NODE2439X	GENE25007X	GENE6062X	0.993876	5
NODE2440X	GENE15872X	GENE5453X	0.993874	31
NODE2441X	GENE13947X	GENE4098X	0.993873	53
NODE2442X	GENE19251X	GENE9733X	0.993872	2
NODE2443X	GENE7247X	GENE5540X	0.993870	2
NODE2444X	GENE24438X	NODE713X	0.993868	2
NODE2445X	GENE13758X	GENE4763X	0.993867	2
NODE2446X	GENE15479X	GENE14778X	0.993865	5
NODE2447X	GENE18543X	GENE17X	0.993863	53
NODE2448X	GENE23114X	GENE18129X	0.993862	21
NODE2449X	NODE737X	NODE1445X	0.993862	5
NODE2450X	NODE603X	GENE371X	0.993861	2
NODE2451X	GENE15730X	GENE6315X	0.993860	2
NODE2452X	GENE23740X	GENE15500X	0.993859	4
NODE2453X	GENE4939X	GENE3710X	0.993856	2
NODE2454X	NODE1725X	NODE1462X	0.993856	2
NODE2455X	GENE11388X	GENE3455X	0.993855	2
NODE2456X	GENE14501X	GENE10525X	0.993855	2
NODE2457X	GENE24842X	GENE13329X	0.993854	2
NODE2458X	GENE11025X	GENE2603X	0.993853	51
NODE2459X	GENE9714X	GENE6964X	0.993852	2
NODE2460X	NODE1457X	GENE8867X	0.993849	2
NODE2461X	GENE8906X	GENE3781X	0.993848	2
NODE2462X	GENE26376X	GENE6104X	0.993847	53
NODE2463X	GENE10843X	GENE6087X	0.993846	53
NODE2464X	GENE6496X	GENE4102X	0.993844	2
NODE2465X	GENE21646X	NODE385X	0.993843	4
NODE2466X	GENE14960X	GENE3486X	0.993842	2
NODE2467X	GENE10316X	GENE9347X	0.993839	51
NODE2468X	GENE24894X	GENE12373X	0.993838	51
NODE2469X	NODE416X	GENE8445X	0.993837	2
NODE2470X	GENE25702X	GENE5294X	0.993837	2
NODE2471X	GENE22903X	GENE12540X	0.993833	4
NODE2472X	GENE15907X	GENE25438X	0.993832	40
NODE2473X	NODE334X	NODE158X	0.993830	2
NODE2474X	GENE24975X	GENE11017X	0.993830	53
NODE2475X	GENE12579X	NODE1553X	0.993830	53
NODE2476X	GENE14776X	GENE2961X	0.993830	2
NODE2477X	GENE13697X	GENE8783X	0.993830	4
NODE2478X	GENE20562X	GENE10831X	0.993828	2
NODE2479X	GENE15356X	GENE5341X	0.993827	31
NODE2480X	GENE18574X	GENE7670X	0.993827	31
NODE2481X	GENE23023X	GENE6827X	0.993826	53
NODE2482X	GENE12656X	GENE11102X	0.993825	51
NODE2483X	GENE20330X	GENE11787X	0.993825	6
NODE2484X	GENE15890X	GENE3828X	0.993820	2
NODE2485X	GENE15475X	GENE10708X	0.993819	2
NODE2486X	GENE8468X	NODE1244X	0.993817	2
NODE2487X	GENE19051X	GENE4935X	0.993817	51
NODE2488X	GENE21363X	GENE20962X	0.993817	17
NODE2489X	GENE18478X	GENE513X	0.993816	51
NODE2490X	GENE8028X	GENE873X	0.993814	51
NODE2491X	NODE2271X	NODE1747X	0.993814	2
NODE2492X	GENE20879X	GENE6135X	0.993814	31
NODE2493X	GENE13802X	GENE7943X	0.993812	36
NODE2494X	GENE13051X	GENE8866X	0.993812	53
NODE2495X	GENE20143X	GENE20038X	0.993811	2
NODE2496X	GENE7543X	GENE1874X	0.993811	53
NODE2497X	GENE18165X	GENE2556X	0.993809	51
NODE2498X	GENE18867X	GENE9937X	0.993809	21
NODE2499X	GENE24850X	GENE14334X	0.993808	6
NODE2500X	GENE14769X	GENE2662X	0.993807	2
NODE2501X	GENE5777X	NODE480X	0.993807	2
NODE2502X	GENE16468X	GENE15380X	0.993807	53
NODE2503X	GENE24944X	GENE3380X	0.993805	2
NODE2504X	GENE22465X	GENE17391X	0.993804	2
NODE2505X	GENE7903X	NODE423X	0.993803	2
NODE2506X	GENE25175X	GENE4897X	0.993802	2
NODE2507X	GENE26708X	GENE1596X	0.993799	53
NODE2508X	GENE14736X	GENE5199X	0.993798	2
NODE2509X	GENE13237X	NODE61X	0.993798	53
NODE2510X	GENE10152X	GENE7536X	0.993797	2
NODE2511X	GENE15727X	GENE25358X	0.993796	4
NODE2512X	GENE18577X	NODE1534X	0.993792	53
NODE2513X	GENE11562X	GENE10026X	0.993792	2
NODE2514X	GENE3433X	NODE439X	0.993792	51
NODE2515X	GENE13378X	GENE6183X	0.993791	2
NODE2516X	GENE16079X	GENE11062X	0.993786	2
NODE2517X	GENE16746X	GENE8017X	0.993786	53
NODE2518X	GENE14620X	GENE6132X	0.993784	2
NODE2519X	GENE16152X	GENE4225X	0.993782	2
NODE2520X	GENE18455X	GENE8063X	0.993780	2
NODE2521X	GENE12751X	GENE189X	0.993779	2
NODE2522X	GENE26032X	NODE1743X	0.993778	2
NODE2523X	GENE17068X	GENE8191X	0.993778	36
NODE2524X	GENE23853X	GENE22925X	0.993777	2
NODE2525X	GENE7000X	GENE6861X	0.993775	2
NODE2526X	NODE858X	GENE2715X	0.993775	5
NODE2527X	GENE17530X	GENE9128X	0.993774	53
NODE2528X	NODE419X	NODE362X	0.993772	2
NODE2529X	GENE16187X	GENE7984X	0.993772	2
NODE2530X	GENE12951X	GENE3849X	0.993771	2
NODE2531X	NODE1095X	GENE15633X	0.993769	2
NODE2532X	GENE13887X	GENE1060X	0.993769	51
NODE2533X	GENE18434X	GENE3390X	0.993768	53
NODE2534X	GENE25659X	GENE25516X	0.993768	4
NODE2535X	GENE20742X	NODE1767X	0.993768	53
NODE2536X	GENE18660X	GENE16542X	0.993768	53
NODE2537X	NODE367X	GENE2804X	0.993765	2
NODE2538X	GENE23824X	GENE21034X	0.993765	31
NODE2539X	GENE25277X	GENE3537X	0.993764	2
NODE2540X	GENE26055X	NODE1434X	0.993763	53
NODE2541X	GENE13651X	GENE10372X	0.993763	6
NODE2542X	GENE16540X	GENE13050X	0.993763	51
NODE2543X	GENE5491X	GENE4995X	0.993762	2
NODE2544X	GENE19148X	GENE3154X	0.993758	51
NODE2545X	GENE17361X	GENE15897X	0.993758	17
NODE2546X	GENE19115X	GENE7642X	0.993757	53
NODE2547X	GENE4371X	GENE2685X	0.993757	39
NODE2548X	GENE11415X	NODE2003X	0.993757	2
NODE2549X	GENE14703X	GENE12044X	0.993757	5
NODE2550X	GENE5651X	GENE890X	0.993756	53
NODE2551X	GENE16399X	GENE1322X	0.993756	53
NODE2552X	NODE884X	GENE455X	0.993755	2
NODE2553X	GENE11581X	GENE4780X	0.993755	2
NODE2554X	GENE16436X	GENE3298X	0.993754	2
NODE2555X	GENE15782X	NODE617X	0.993753	2
NODE2556X	GENE11389X	GENE9794X	0.993753	31
NODE2557X	GENE10602X	GENE4575X	0.993753	51
NODE2558X	NODE875X	GENE6335X	0.993753	2
NODE2559X	GENE13176X	GENE11663X	0.993751	19
NODE2560X	GENE19564X	NODE606X	0.993751	2
NODE2561X	GENE24039X	GENE22987X	0.993747	53
NODE2562X	GENE16729X	GENE26006X	0.993747	17
NODE2563X	GENE15063X	GENE14774X	0.993746	5
NODE2564X	GENE12354X	GENE10815X	0.993745	39
NODE2565X	GENE7881X	GENE7568X	0.993744	2
NODE2566X	GENE25817X	GENE5144X	0.993743	2
NODE2567X	GENE21874X	GENE61X	0.993743	2
NODE2568X	GENE19866X	GENE18706X	0.993735	51
NODE2569X	GENE16368X	NODE46X	0.993733	2
NODE2570X	GENE11958X	GENE8X	0.993732	53
NODE2571X	GENE19346X	GENE11540X	0.993730	53
NODE2572X	GENE23131X	GENE14721X	0.993729	2
NODE2573X	GENE13390X	GENE12407X	0.993729	2
NODE2574X	GENE20190X	GENE14162X	0.993727	53
NODE2575X	GENE13777X	GENE7708X	0.993727	51
NODE2576X	GENE21510X	GENE1673X	0.993721	2
NODE2577X	GENE23806X	GENE16348X	0.993720	2
NODE2578X	NODE1002X	GENE609X	0.993720	2
NODE2579X	GENE18056X	GENE17727X	0.993719	21
NODE2580X	GENE16633X	GENE3114X	0.993718	53
NODE2581X	GENE13366X	NODE973X	0.993716	2
NODE2582X	GENE24191X	GENE24881X	0.993715	19
NODE2583X	GENE16742X	GENE13713X	0.993714	5
NODE2584X	GENE17418X	GENE16626X	0.993714	51
NODE2585X	GENE17109X	GENE3401X	0.993714	2
NODE2586X	GENE6090X	GENE4421X	0.993713	2
NODE2587X	GENE23979X	GENE2869X	0.993713	51
NODE2588X	GENE9729X	GENE494X	0.993711	53
NODE2589X	GENE25135X	GENE15133X	0.993710	53
NODE2590X	GENE22659X	GENE9956X	0.993709	2
NODE2591X	GENE7334X	GENE4323X	0.993709	2
NODE2592X	GENE20846X	GENE20406X	0.993708	53
NODE2593X	GENE14994X	NODE1073X	0.993707	2
NODE2594X	GENE22587X	GENE12415X	0.993707	2
NODE2595X	GENE8784X	GENE1682X	0.993706	2
NODE2596X	GENE21262X	GENE14800X	0.993706	53
NODE2597X	NODE904X	GENE5589X	0.993706	2
NODE2598X	GENE15291X	GENE7239X	0.993706	2
NODE2599X	GENE13671X	GENE12474X	0.993705	2
NODE2600X	GENE23083X	GENE9639X	0.993705	2
NODE2601X	GENE21134X	GENE19924X	0.993705	53
NODE2602X	GENE13881X	GENE7130X	0.993702	2
NODE2603X	GENE25813X	GENE2709X	0.993702	53
NODE2604X	GENE17503X	GENE12436X	0.993700	2
NODE2605X	GENE6297X	GENE5812X	0.993700	51
NODE2606X	GENE18778X	NODE208X	0.993700	2
NODE2607X	GENE14589X	NODE1263X	0.993700	2
NODE2608X	GENE2600X	GENE1370X	0.993698	2
NODE2609X	GENE22902X	GENE21601X	0.993697	39
NODE2610X	GENE21829X	GENE15632X	0.993696	2
NODE2611X	GENE4550X	NODE151X	0.993696	2
NODE2612X	GENE16299X	GENE2887X	0.993694	53
NODE2613X	GENE1377X	GENE1369X	0.993694	53
NODE2614X	GENE26011X	NODE954X	0.993693	53
NODE2615X	GENE23811X	GENE17740X	0.993691	31
NODE2616X	GENE17460X	GENE24227X	0.993691	31
NODE2617X	GENE14779X	GENE5799X	0.993691	53
NODE2618X	GENE22712X	GENE18625X	0.993691	2
NODE2619X	GENE9040X	GENE7876X	0.993690	51
NODE2620X	GENE10383X	GENE3103X	0.993689	2
NODE2621X	GENE23654X	GENE23411X	0.993689	31
NODE2622X	GENE19277X	GENE13005X	0.993685	4
NODE2623X	GENE13016X	GENE7069X	0.993684	53
NODE2624X	GENE7111X	GENE3225X	0.993684	2
NODE2625X	GENE15752X	GENE15401X	0.993683	39
NODE2626X	GENE24138X	GENE10537X	0.993682	5
NODE2627X	GENE20018X	GENE17671X	0.993681	37
NODE2628X	GENE18892X	GENE4343X	0.993680	53
NODE2629X	GENE11074X	GENE10780X	0.993677	51
NODE2630X	GENE1055X	GENE298X	0.993674	2
NODE2631X	GENE12374X	GENE8738X	0.993674	53
NODE2632X	GENE20061X	GENE3671X	0.993672	2
NODE2633X	GENE13434X	GENE5395X	0.993672	53
NODE2634X	NODE732X	GENE2578X	0.993671	2
NODE2635X	GENE13288X	GENE4000X	0.993670	2
NODE2636X	GENE19090X	GENE9310X	0.993670	36
NODE2637X	GENE16539X	GENE2910X	0.993669	17
NODE2638X	GENE15262X	GENE4124X	0.993668	51
NODE2639X	GENE14072X	GENE12566X	0.993668	2
NODE2640X	NODE2190X	NODE1045X	0.993667	2
NODE2641X	GENE13800X	GENE3479X	0.993667	53
NODE2642X	GENE19078X	GENE15785X	0.993666	17
NODE2643X	GENE8790X	GENE4031X	0.993666	2
NODE2644X	GENE13995X	GENE6957X	0.993666	53
NODE2645X	GENE13064X	GENE9209X	0.993666	53
NODE2646X	GENE15762X	GENE1465X	0.993666	2
NODE2647X	GENE5764X	GENE3958X	0.993663	53
NODE2648X	GENE15514X	GENE2802X	0.993662	2
NODE2649X	GENE17798X	GENE7689X	0.993657	53
NODE2650X	GENE15532X	NODE1028X	0.993657	2
NODE2651X	NODE1375X	GENE11825X	0.993656	2
NODE2652X	GENE15124X	GENE5173X	0.993653	2
NODE2653X	NODE1757X	GENE1013X	0.993652	2
NODE2654X	GENE25442X	GENE6361X	0.993652	53
NODE2655X	GENE24115X	GENE850X	0.993651	53
NODE2656X	GENE20495X	GENE12897X	0.993650	17
NODE2657X	GENE24698X	GENE3751X	0.993650	2
NODE2658X	GENE25444X	GENE25446X	0.993649	4
NODE2659X	GENE20075X	NODE745X	0.993648	2
NODE2660X	GENE21712X	GENE164X	0.993648	51
NODE2661X	GENE12451X	GENE2467X	0.993646	17
NODE2662X	GENE21008X	NODE1520X	0.993646	2
NODE2663X	GENE17291X	GENE9002X	0.993646	51
NODE2664X	GENE15849X	GENE24278X	0.993644	4
NODE2665X	GENE14216X	GENE4650X	0.993644	51
NODE2666X	GENE22149X	GENE379X	0.993639	53
NODE2667X	NODE1271X	GENE9925X	0.993638	5
NODE2668X	GENE15584X	GENE4858X	0.993638	51
NODE2669X	GENE15742X	GENE13483X	0.993638	2
NODE2670X	GENE18308X	GENE11643X	0.993638	53
NODE2671X	GENE18171X	GENE16526X	0.993637	2
NODE2672X	GENE13083X	NODE969X	0.993636	2
NODE2673X	GENE19022X	GENE12105X	0.993636	5
NODE2674X	GENE15149X	NODE647X	0.993635	2
NODE2675X	GENE13917X	GENE13680X	0.993634	2
NODE2676X	GENE19442X	GENE15483X	0.993634	51
NODE2677X	GENE21818X	GENE9198X	0.993634	2
NODE2678X	GENE23982X	GENE9161X	0.993632	2
NODE2679X	GENE11565X	GENE1357X	0.993630	2
NODE2680X	GENE10054X	GENE7437X	0.993629	51
NODE2681X	NODE521X	NODE981X	0.993628	2
NODE2682X	GENE22708X	NODE243X	0.993628	2
NODE2683X	GENE9331X	GENE5094X	0.993626	4
NODE2684X	GENE20951X	GENE26045X	0.993626	51
NODE2685X	GENE13933X	GENE3449X	0.993625	51
NODE2686X	GENE6766X	GENE3579X	0.993624	51
NODE2687X	GENE22928X	GENE25790X	0.993624	2
NODE2688X	GENE9850X	GENE3957X	0.993624	2
NODE2689X	GENE19630X	GENE9909X	0.993621	51
NODE2690X	NODE555X	NODE927X	0.993619	2
NODE2691X	GENE881X	NODE149X	0.993619	2
NODE2692X	GENE19798X	GENE373X	0.993619	53
NODE2693X	GENE23490X	GENE16709X	0.993619	2
NODE2694X	GENE16655X	GENE15455X	0.993617	2
NODE2695X	GENE23565X	GENE10488X	0.993616	17
NODE2696X	GENE23423X	GENE14098X	0.993613	39
NODE2697X	GENE12729X	GENE1217X	0.993613	2
NODE2698X	GENE23406X	GENE20128X	0.993612	5
NODE2699X	GENE24546X	NODE391X	0.993612	2
NODE2700X	GENE26625X	NODE1474X	0.993609	4
NODE2701X	GENE12395X	GENE9675X	0.993608	53
NODE2702X	GENE22239X	GENE1851X	0.993608	39
NODE2703X	GENE15263X	GENE3120X	0.993607	53
NODE2704X	GENE25461X	GENE17083X	0.993607	2
NODE2705X	NODE851X	NODE748X	0.993607	2
NODE2706X	NODE106X	NODE134X	0.993606	2
NODE2707X	GENE23586X	NODE299X	0.993605	4
NODE2708X	GENE15512X	GENE4322X	0.993604	39
NODE2709X	GENE22652X	NODE1193X	0.993602	2
NODE2710X	GENE10608X	NODE329X	0.993602	2
NODE2711X	GENE21153X	GENE10393X	0.993598	31
NODE2712X	GENE10205X	GENE3907X	0.993593	53
NODE2713X	GENE11442X	GENE1041X	0.993592	2
NODE2714X	GENE14563X	GENE2444X	0.993591	2
NODE2715X	GENE8263X	GENE3572X	0.993590	51
NODE2716X	GENE10592X	GENE117X	0.993586	53
NODE2717X	GENE21939X	GENE19040X	0.993586	2
NODE2718X	NODE1283X	GENE9064X	0.993586	5
NODE2719X	GENE19041X	GENE6481X	0.993585	4
NODE2720X	GENE2199X	GENE1492X	0.993584	53
NODE2721X	GENE16887X	GENE13257X	0.993584	2
NODE2722X	GENE23487X	GENE13368X	0.993584	40
NODE2723X	GENE18588X	GENE17461X	0.993581	51
NODE2724X	GENE19227X	NODE1023X	0.993580	53
NODE2725X	GENE24289X	GENE11136X	0.993577	19
NODE2726X	GENE22675X	GENE17831X	0.993575	2
NODE2727X	GENE8406X	GENE24964X	0.993573	2
NODE2728X	GENE6163X	GENE5848X	0.993573	2
NODE2729X	GENE13275X	GENE2289X	0.993571	2
NODE2730X	GENE25715X	GENE627X	0.993570	51
NODE2731X	GENE21353X	GENE4295X	0.993568	2
NODE2732X	GENE18302X	GENE9014X	0.993568	53
NODE2733X	GENE21737X	GENE20699X	0.993566	53
NODE2734X	GENE25369X	GENE10365X	0.993565	51
NODE2735X	GENE8659X	GENE3162X	0.993562	53
NODE2736X	GENE22989X	NODE1634X	0.993561	5
NODE2737X	GENE23626X	GENE5497X	0.993558	53
NODE2738X	GENE19617X	GENE25235X	0.993557	2
NODE2739X	GENE24095X	GENE4554X	0.993555	2
NODE2740X	GENE17433X	GENE9545X	0.993553	51
NODE2741X	GENE25825X	GENE12651X	0.993553	53
NODE2742X	GENE25561X	GENE14980X	0.993553	31
NODE2743X	GENE22203X	GENE11109X	0.993552	53
NODE2744X	GENE5978X	GENE2485X	0.993551	53
NODE2745X	GENE4654X	GENE3361X	0.993551	2
NODE2746X	GENE3890X	NODE1502X	0.993551	51
NODE2747X	GENE19295X	GENE3203X	0.993550	2
NODE2748X	GENE20549X	GENE4604X	0.993550	31
NODE2749X	GENE22429X	GENE17019X	0.993549	51
NODE2750X	GENE19629X	GENE5073X	0.993549	6
NODE2751X	GENE24489X	GENE24990X	0.993548	5
NODE2752X	GENE20435X	GENE12187X	0.993546	4
NODE2753X	GENE23711X	NODE1878X	0.993544	2
NODE2754X	GENE10911X	GENE482X	0.993543	51
NODE2755X	GENE25206X	GENE13568X	0.993542	31
NODE2756X	GENE16713X	GENE7897X	0.993540	51
NODE2757X	GENE12341X	GENE6091X	0.993539	53
NODE2758X	GENE21862X	GENE12482X	0.993539	2
NODE2759X	GENE20066X	GENE5260X	0.993538	53
NODE2760X	GENE16238X	GENE2795X	0.993538	39
NODE2761X	GENE16693X	GENE24548X	0.993536	5
NODE2762X	GENE19897X	NODE921X	0.993536	51
NODE2763X	GENE14288X	GENE1757X	0.993536	17
NODE2764X	GENE8243X	GENE6667X	0.993534	2
NODE2765X	GENE6464X	GENE765X	0.993533	2
NODE2766X	GENE18047X	GENE17047X	0.993532	2
NODE2767X	NODE838X	GENE8569X	0.993532	2
NODE2768X	NODE801X	GENE8759X	0.993531	2
NODE2769X	GENE15969X	GENE13706X	0.993531	51
NODE2770X	GENE16857X	GENE14291X	0.993528	51
NODE2771X	GENE17135X	GENE16069X	0.993527	2
NODE2772X	GENE20795X	GENE2859X	0.993526	51
NODE2773X	GENE16392X	GENE5612X	0.993525	51
NODE2774X	GENE14466X	GENE10241X	0.993523	17
NODE2775X	GENE13648X	GENE1660X	0.993523	2
NODE2776X	GENE8047X	GENE4561X	0.993522	53
NODE2777X	GENE14199X	NODE658X	0.993522	2
NODE2778X	GENE19155X	GENE3594X	0.993521	2
NODE2779X	GENE496X	NODE69X	0.993520	2
NODE2780X	GENE14245X	GENE12173X	0.993519	5
NODE2781X	GENE25907X	GENE20344X	0.993518	4
NODE2782X	GENE22936X	GENE26262X	0.993518	4
NODE2783X	GENE4708X	GENE3734X	0.993516	53
NODE2784X	GENE20938X	GENE3214X	0.993514	53
NODE2785X	GENE7448X	NODE1882X	0.993514	2
NODE2786X	GENE15065X	NODE1537X	0.993512	2
NODE2787X	GENE25976X	GENE24927X	0.993512	2
NODE2788X	GENE12506X	GENE548X	0.993511	2
NODE2789X	GENE22865X	GENE10355X	0.993511	39
NODE2790X	NODE1123X	GENE2069X	0.993510	2
NODE2791X	GENE19336X	GENE1100X	0.993509	53
NODE2792X	GENE7196X	GENE1990X	0.993508	51
NODE2793X	GENE18929X	NODE1541X	0.993506	53
NODE2794X	GENE14025X	GENE13567X	0.993506	2
NODE2795X	GENE21423X	GENE14352X	0.993504	4
NODE2796X	GENE24787X	GENE6097X	0.993503	2
NODE2797X	GENE25114X	GENE7143X	0.993502	2
NODE2798X	NODE1272X	NODE2385X	0.993500	2
NODE2799X	GENE11818X	GENE768X	0.993498	51
NODE2800X	NODE999X	NODE2359X	0.993498	4
NODE2801X	GENE11984X	GENE5937X	0.993497	51
NODE2802X	GENE4233X	GENE852X	0.993493	2
NODE2803X	NODE604X	GENE2248X	0.993490	2
NODE2804X	GENE23336X	GENE22577X	0.993489	4
NODE2805X	GENE17694X	GENE9997X	0.993487	53
NODE2806X	GENE21688X	GENE25870X	0.993486	53
NODE2807X	GENE5322X	GENE856X	0.993484	51
NODE2808X	GENE21519X	NODE1083X	0.993484	5
NODE2809X	GENE20754X	GENE6881X	0.993483	53
NODE2810X	GENE6895X	GENE3366X	0.993482	2
NODE2811X	GENE10335X	GENE6053X	0.993482	51
NODE2812X	GENE16761X	GENE9848X	0.993482	2
NODE2813X	GENE19312X	GENE26025X	0.993482	51
NODE2814X	GENE13385X	GENE12755X	0.993481	53
NODE2815X	GENE17982X	GENE3248X	0.993481	53
NODE2816X	GENE11194X	GENE9681X	0.993480	2
NODE2817X	GENE16005X	NODE1210X	0.993480	2
NODE2818X	GENE23044X	GENE13754X	0.993479	2
NODE2819X	GENE26042X	GENE15166X	0.993478	2
NODE2820X	GENE22562X	GENE12816X	0.993477	51
NODE2821X	GENE19441X	GENE14760X	0.993475	4
NODE2822X	GENE23728X	GENE16105X	0.993474	4
NODE2823X	GENE18554X	NODE1817X	0.993473	2
NODE2824X	GENE14962X	GENE24348X	0.993472	51
NODE2825X	GENE17511X	GENE13102X	0.993471	2
NODE2826X	NODE652X	NODE636X	0.993471	53
NODE2827X	NODE194X	NODE967X	0.993471	2
NODE2828X	NODE802X	GENE10143X	0.993469	2
NODE2829X	GENE25132X	NODE492X	0.993469	2
NODE2830X	GENE15502X	NODE701X	0.993469	2
NODE2831X	GENE12610X	NODE2353X	0.993468	2
NODE2832X	GENE3758X	GENE240X	0.993465	53
NODE2833X	GENE11310X	GENE8108X	0.993462	51
NODE2834X	GENE11367X	GENE8713X	0.993461	36
NODE2835X	GENE11323X	GENE4192X	0.993461	2
NODE2836X	GENE20473X	GENE25149X	0.993459	2
NODE2837X	GENE9716X	GENE4367X	0.993459	51
NODE2838X	GENE15637X	GENE939X	0.993458	2
NODE2839X	NODE757X	GENE7803X	0.993458	2
NODE2840X	GENE23681X	GENE9748X	0.993457	53
NODE2841X	GENE25314X	GENE13043X	0.993457	53
NODE2842X	NODE599X	GENE8086X	0.993456	2
NODE2843X	NODE150X	GENE25511X	0.993454	5
NODE2844X	GENE9485X	GENE4547X	0.993453	2
NODE2845X	NODE1354X	NODE1104X	0.993452	2
NODE2846X	GENE22757X	GENE14461X	0.993451	39
NODE2847X	GENE23512X	GENE3137X	0.993450	2
NODE2848X	GENE16732X	NODE353X	0.993450	37
NODE2849X	GENE19987X	GENE18451X	0.993450	39
NODE2850X	GENE19803X	GENE14726X	0.993446	2
NODE2851X	GENE21672X	GENE6031X	0.993446	53
NODE2852X	GENE2959X	GENE66X	0.993446	53
NODE2853X	GENE12709X	GENE8118X	0.993445	53
NODE2854X	NODE443X	GENE5460X	0.993439	2
NODE2855X	GENE6266X	GENE3980X	0.993438	2
NODE2856X	GENE22325X	GENE4621X	0.993437	2
NODE2857X	GENE14454X	GENE7297X	0.993437	51
NODE2858X	NODE1862X	GENE3051X	0.993436	2
NODE2859X	GENE24028X	GENE23911X	0.993435	36
NODE2860X	GENE23299X	GENE23298X	0.993434	6
NODE2861X	GENE19598X	GENE6397X	0.993434	2
NODE2862X	GENE16347X	GENE4581X	0.993430	51
NODE2863X	GENE11480X	GENE5454X	0.993429	2
NODE2864X	GENE22358X	GENE8121X	0.993428	39
NODE2865X	GENE6366X	GENE5268X	0.993427	2
NODE2866X	GENE21208X	GENE19348X	0.993426	2
NODE2867X	GENE19345X	GENE4480X	0.993424	2
NODE2868X	GENE24351X	GENE13367X	0.993424	4
NODE2869X	GENE6329X	NODE1327X	0.993424	2
NODE2870X	GENE22110X	GENE6442X	0.993424	53
NODE2871X	GENE10774X	GENE1902X	0.993422	2
NODE2872X	GENE19912X	GENE12732X	0.993422	53
NODE2873X	GENE18258X	NODE786X	0.993422	53
NODE2874X	GENE20551X	GENE13682X	0.993421	53
NODE2875X	GENE21930X	GENE21098X	0.993418	51
NODE2876X	GENE20374X	GENE2642X	0.993417	53
NODE2877X	GENE21316X	GENE16822X	0.993416	2
NODE2878X	GENE23289X	NODE1568X	0.993414	2
NODE2879X	GENE24228X	NODE1256X	0.993413	51
NODE2880X	GENE12073X	GENE7600X	0.993411	2
NODE2881X	GENE22829X	GENE19976X	0.993411	36
NODE2882X	GENE10622X	GENE3649X	0.993408	2
NODE2883X	GENE23419X	GENE13397X	0.993407	53
NODE2884X	GENE17548X	NODE660X	0.993407	2
NODE2885X	GENE23238X	GENE17464X	0.993403	51
NODE2886X	GENE17862X	GENE13570X	0.993403	2
NODE2887X	GENE3955X	NODE2581X	0.993402	2
NODE2888X	GENE5572X	GENE2023X	0.993401	39
NODE2889X	GENE12063X	GENE10090X	0.993400	31
NODE2890X	GENE13224X	GENE3033X	0.993400	51
NODE2891X	GENE10112X	GENE2916X	0.993397	53
NODE2892X	GENE20471X	GENE5714X	0.993396	5
NODE2893X	GENE10138X	GENE3716X	0.993396	53
